country,sub_item,year,currency,VA1,code,VA2,WAGE1
Norway,"Transport, storage and communications",2000,Norwegian krone,109364000000,I,109364000000,60042000000
Norway,"Financial intermediation real estate, renting and business activities",2000,Norwegian krone,219930000000,JK,219930000000,97025000000
Norway,Total Economy,2000,Norwegian krone,1302768000000,TOT,1302768000000,638729000000
Norway,"Agriculture, hunting, forestry fishing",2001,Norwegian krone,24625000000,AB,24625000000,5960000000
Norway,Mining and quarrying,2001,Norwegian krone,312760000000,C,312760000000,21639000000
Norway,Manufacturing,2001,Norwegian krone,144476000000,D,144476000000,99524000000
Norway,"Electricity, gas and water supply",2001,Norwegian krone,30483000000,E,30483000000,6647000000
Norway,Construction,2001,Norwegian krone,56376000000,F,56376000000,41622000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2001,Norwegian krone,141318000000,GH,141318000000,104037000000
Norway,"Transport, storage and communications",2001,Norwegian krone,120195000000,I,120195000000,62532000000
Norway,"Financial intermediation real estate, renting and business activities",2001,Norwegian krone,237004000000,JK,237004000000,103841000000
Norway,Total Economy,2001,Norwegian krone,1354182000000,TOT,1354182000000,678191000000
Norway,"Agriculture, hunting, forestry fishing",2002,Norwegian krone,23570000000,AB,23570000000,6047000000
Norway,Mining and quarrying,2002,Norwegian krone,272064000000,C,272064000000,24237000000
Norway,Manufacturing,2002,Norwegian krone,144067000000,D,144067000000,102373000000
Norway,"Electricity, gas and water supply",2002,Norwegian krone,34279000000,E,34279000000,6424000000
Norway,Construction,2002,Norwegian krone,61017000000,F,61017000000,44013000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2002,Norwegian krone,142877000000,GH,142877000000,107733000000
Norway,"Transport, storage and communications",2002,Norwegian krone,116230000000,I,116230000000,64775000000
Norway,"Financial intermediation real estate, renting and business activities",2002,Norwegian krone,249788000000,JK,249788000000,107733000000
Norway,Total Economy,2002,Norwegian krone,1348645000000,TOT,1348645000000,710181000000
Norway,"Agriculture, hunting, forestry fishing",2003,Norwegian krone,21680000000,AB,21680000000,5974000000
Norway,Mining and quarrying,2003,Norwegian krone,283324000000,C,283324000000,25057000000
Norway,Manufacturing,2003,Norwegian krone,148981000000,D,148981000000,101064000000
Norway,"Electricity, gas and water supply",2003,Norwegian krone,37783000000,E,37783000000,6527000000
Norway,Construction,2003,Norwegian krone,62308000000,F,62308000000,45811000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2003,Norwegian krone,145411000000,GH,145411000000,110595000000
Norway,"Transport, storage and communications",2003,Norwegian krone,117606000000,I,117606000000,65044000000
Norway,"Financial intermediation real estate, renting and business activities",2003,Norwegian krone,269953000000,JK,269953000000,107555000000
Norway,Total Economy,2003,Norwegian krone,1409321000000,TOT,1409321000000,728292000000
Norway,"Agriculture, hunting, forestry fishing",2004,Norwegian krone,25010000000,AB,25010000000,5933000000
Norway,Mining and quarrying,2004,Norwegian krone,349022000000,C,349022000000,26528000000
Norway,Manufacturing,2004,Norwegian krone,158923000000,D,158923000000,104083000000
Norway,"Electricity, gas and water supply",2004,Norwegian krone,36854000000,E,36854000000,6629000000
Norway,Construction,2004,Norwegian krone,70228000000,F,70228000000,48575000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2004,Norwegian krone,152349000000,GH,152349000000,116666000000
Norway,"Transport, storage and communications",2004,Norwegian krone,124399000000,I,124399000000,67324000000
Norway,"Financial intermediation real estate, renting and business activities",2004,Norwegian krone,288627000000,JK,288627000000,114684000000
Norway,Total Economy,2004,Norwegian krone,1542833000000,TOT,1542833000000,763870000000
Norway,"Agriculture, hunting, forestry fishing",2005,Norwegian krone,26554000000,AB,26554000000,6047000000
Norway,Mining and quarrying,2005,Norwegian krone,451380000000,C,451380000000,29578000000
Norway,Manufacturing,2005,Norwegian krone,169563000000,D,169563000000,110093000000
Norway,"Electricity, gas and water supply",2005,Norwegian krone,44685000000,E,44685000000,6930000000
Norway,Construction,2005,Norwegian krone,76802000000,F,76802000000,53559000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2005,Norwegian krone,163214000000,GH,163214000000,122277000000
Norway,"Transport, storage and communications",2005,Norwegian krone,133524000000,I,133524000000,70408000000
Norway,"Financial intermediation real estate, renting and business activities",2005,Norwegian krone,310145000000,JK,310145000000,125092000000
Norway,Total Economy,2005,Norwegian krone,1731948000000,TOT,1731948000000,810715000000
Norway,"Agriculture, hunting, forestry fishing",2006,Norwegian krone,28888000000,AB,28888000000,6438000000
Norway,Mining and quarrying,2006,Norwegian krone,533409000000,C,533409000000,32951000000
Norway,Manufacturing,2006,Norwegian krone,191817000000,D,191817000000,122882000000
Norway,"Electricity, gas and water supply",2006,Norwegian krone,50017000000,E,50017000000,7387000000
Norway,Construction,2006,Norwegian krone,85920000000,F,85920000000,61019000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2006,Norwegian krone,181907000000,GH,181907000000,130417000000
Norway,"Transport, storage and communications",2006,Norwegian krone,143455000000,I,143455000000,74265000000
Norway,"Financial intermediation real estate, renting and business activities",2006,Norwegian krone,326935000000,JK,326935000000,144943000000
Norway,Total Economy,2006,Norwegian krone,1921295000000,TOT,1921295000000,886209000000
Norway,"Agriculture, hunting, forestry fishing",2007,Norwegian krone,28125000000,AB,28125000000,6951000000
Norway,Mining and quarrying,2007,Norwegian krone,504777000000,C,504777000000,37796000000
Norway,Manufacturing,2007,Norwegian krone,210643000000,D,210643000000,136303000000
Norway,"Electricity, gas and water supply",2007,Norwegian krone,45385000000,E,45385000000,7983000000
Norway,Construction,2007,Norwegian krone,101608000000,F,101608000000,71683000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2007,Norwegian krone,201310000000,GH,201310000000,142144000000
Norway,"Transport, storage and communications",2007,Norwegian krone,151766000000,I,151766000000,81414000000
Norway,"Financial intermediation real estate, renting and business activities",2007,Norwegian krone,362029000000,JK,362029000000,163974000000
Norway,Total Economy,2007,Norwegian krone,2018450000000,TOT,2012391000000,980864000000
Norway,"Agriculture, hunting, forestry fishing",2008,Norwegian krone,27678000000,AB,27678000000,7506000000
Norway,Mining and quarrying,2008,Norwegian krone,670885000000,C,670885000000,42611000000
Norway,Manufacturing,2008,Norwegian krone,217675000000,D,217675000000,147530000000
Norway,"Electricity, gas and water supply",2008,Norwegian krone,60716000000,E,60716000000,8652000000
Norway,Construction,2008,Norwegian krone,110887000000,F,110887000000,76943000000
Norway,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2008,Norwegian krone,211478000000,GH,211478000000,153788000000
Norway,"Transport, storage and communications",2008,Norwegian krone,150248000000,I,150248000000,88077000000
Norway,"Financial intermediation real estate, renting and business activities",2008,Norwegian krone,396557000000,JK,396557000000,184111000000
Norway,Total Economy,2008,Norwegian krone,2296798000000,TOT,2259796000000,1072963000000
Peru,"Agriculture, hunting, forestry fishing",1970,new sol,53,AB,52.27,13
Peru,Mining and quarrying,1970,new sol,14,C,13.71,5
Peru,Manufacturing,1970,new sol,55,D,55.36,17
Peru,"Electricity, gas and water supply",1970,new sol,2,E,2,1
Peru,Construction,1970,new sol,17,F,17.35,6
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1970,new sol,37,GH,36.9,11
Peru,"Transport, storage and communications",1970,new sol,15,I,15.15,5
Peru,"Financial intermediation real estate, renting and business activities",1970,new sol,45,JK,45.68,7
Peru,Total Economy,1970,new sol,275,TOT,275.29,100
Peru,"Agriculture, hunting, forestry fishing",1971,new sol,56,AB,55.58,16
Peru,Mining and quarrying,1971,new sol,12,C,12.34,6
Peru,Manufacturing,1971,new sol,65,D,64.42,20
Peru,"Electricity, gas and water supply",1971,new sol,2,E,2.29,1
Peru,Construction,1971,new sol,20,F,20.13,7
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1971,new sol,43,GH,43.05,11
Peru,"Transport, storage and communications",1971,new sol,17,I,17.21,6
Peru,"Financial intermediation real estate, renting and business activities",1971,new sol,51,JK,51.12,9
Peru,Total Economy,1971,new sol,307,TOT,307.14,116
Peru,"Agriculture, hunting, forestry fishing",1972,new sol,58,AB,58.06,18
Peru,Mining and quarrying,1972,new sol,14,C,13.73,7
Peru,Manufacturing,1972,new sol,70,D,70.28,22
Peru,"Electricity, gas and water supply",1972,new sol,2,E,2.56,1
Peru,Construction,1972,new sol,25,F,24.62,9
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1972,new sol,49,GH,49.27,14
Peru,"Transport, storage and communications",1972,new sol,19,I,19.47,7
Peru,"Financial intermediation real estate, renting and business activities",1972,new sol,58,JK,57.46,10
Peru,Total Economy,1972,new sol,343,TOT,343.13,135
Peru,"Agriculture, hunting, forestry fishing",1973,new sol,68,AB,68,22
Peru,Mining and quarrying,1973,new sol,20,C,20,8
Peru,Manufacturing,1973,new sol,86,D,86,27
Peru,"Electricity, gas and water supply",1973,new sol,3,E,3,2
Peru,Construction,1973,new sol,30,F,30,11
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1973,new sol,60,GH,60,18
Peru,"Transport, storage and communications",1973,new sol,24,I,24,9
Peru,"Financial intermediation real estate, renting and business activities",1973,new sol,66,JK,66,12
Peru,Total Economy,1973,new sol,412,TOT,412,164
Peru,"Agriculture, hunting, forestry fishing",1974,new sol,83,AB,83,26
Peru,Mining and quarrying,1974,new sol,23,C,24,9
Peru,Manufacturing,1974,new sol,113,D,113,34
Peru,"Electricity, gas and water supply",1974,new sol,3,E,4,2
Peru,Construction,1974,new sol,41,F,41,17
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1974,new sol,82,GH,81,20
Peru,"Transport, storage and communications",1974,new sol,33,I,33,10
Peru,"Financial intermediation real estate, renting and business activities",1974,new sol,81,JK,80,15
Peru,Total Economy,1974,new sol,522,TOT,522,196
Peru,"Agriculture, hunting, forestry fishing",1975,new sol,108,AB,109,32
Peru,Mining and quarrying,1975,new sol,22,C,22,12
Peru,Manufacturing,1975,new sol,133,D,133,44
Peru,"Electricity, gas and water supply",1975,new sol,5,E,5,3
Peru,Construction,1975,new sol,51,F,51,21
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1975,new sol,114,GH,114,23
Peru,"Transport, storage and communications",1975,new sol,45,I,45,12
Peru,"Financial intermediation real estate, renting and business activities",1975,new sol,95,JK,94,19
Peru,Total Economy,1975,new sol,657,TOT,657,249
Peru,"Agriculture, hunting, forestry fishing",1976,new sol,134,AB,134,39
Peru,Mining and quarrying,1976,new sol,37,C,37,15
Peru,Manufacturing,1976,new sol,190,D,190,62
Peru,"Electricity, gas and water supply",1976,new sol,7,E,7,3
Peru,Construction,1976,new sol,66,F,66,27
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1976,new sol,153,GH,153,30
Peru,"Transport, storage and communications",1976,new sol,61,I,60,18
Peru,"Financial intermediation real estate, renting and business activities",1976,new sol,116,JK,117,25
Peru,Total Economy,1976,new sol,876,TOT,875,328
Peru,"Agriculture, hunting, forestry fishing",1977,new sol,187,AB,186,48
Peru,Mining and quarrying,1977,new sol,65,C,65,21
Peru,Manufacturing,1977,new sol,248,D,248,86
Peru,"Electricity, gas and water supply",1977,new sol,11,E,11,5
Peru,Construction,1977,new sol,89,F,89,35
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1977,new sol,202,GH,201,40
Peru,"Transport, storage and communications",1977,new sol,92,I,92,24
Peru,"Financial intermediation real estate, renting and business activities",1977,new sol,149,JK,150,42
Peru,Total Economy,1977,new sol,1198,TOT,1198,448
Peru,"Agriculture, hunting, forestry fishing",1978,new sol,250,AB,249,64
Peru,Mining and quarrying,1978,new sol,160,C,160,29
Peru,Manufacturing,1978,new sol,433,D,433,120
Peru,"Electricity, gas and water supply",1978,new sol,19,E,19,8
Peru,Construction,1978,new sol,115,F,116,45
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1978,new sol,327,GH,327,57
Peru,"Transport, storage and communications",1978,new sol,129,I,129,38
Peru,"Financial intermediation real estate, renting and business activities",1978,new sol,239,JK,239,49
Peru,Total Economy,1978,new sol,1896,TOT,1896,611
Peru,"Agriculture, hunting, forestry fishing",1979,new sol,408,AB,408,89
Peru,Mining and quarrying,1979,new sol,459,C,459,48
Peru,Manufacturing,1979,new sol,820,D,820,206
Peru,"Electricity, gas and water supply",1979,new sol,34,E,34,13
Peru,Construction,1979,new sol,181,F,181,67
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1979,new sol,623,GH,623,110
Peru,"Transport, storage and communications",1979,new sol,224,I,224,58
Peru,"Financial intermediation real estate, renting and business activities",1979,new sol,370,JK,370,80
Peru,Total Economy,1979,new sol,3488,TOT,3488,981
Peru,"Agriculture, hunting, forestry fishing",1980,new sol,610,AB,610,129
Peru,Mining and quarrying,1980,new sol,904,C,905,89
Peru,Manufacturing,1980,new sol,1206,D,1206,343
Peru,"Electricity, gas and water supply",1980,new sol,51,E,51,27
Peru,Construction,1980,new sol,342,F,342,114
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1980,new sol,1060,GH,1060,186
Peru,"Transport, storage and communications",1980,new sol,396,I,396,108
Peru,"Financial intermediation real estate, renting and business activities",1980,new sol,591,JK,591,144
Peru,Total Economy,1980,new sol,5926,TOT,5926,1772
Peru,"Agriculture, hunting, forestry fishing",1981,new sol,1098,AB,1098,223
Peru,Mining and quarrying,1981,new sol,1257,C,1257,162
Peru,Manufacturing,1981,new sol,1956,D,1956,553
Peru,"Electricity, gas and water supply",1981,new sol,111,E,111,58
Peru,Construction,1981,new sol,737,F,737,197
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1981,new sol,1932,GH,1932,348
Peru,"Transport, storage and communications",1981,new sol,712,I,712,201
Peru,"Financial intermediation real estate, renting and business activities",1981,new sol,1238,JK,1238,284
Peru,Total Economy,1981,new sol,10631,TOT,10630,3286
Peru,"Agriculture, hunting, forestry fishing",1982,new sol,1709,AB,1709,348
Peru,Mining and quarrying,1982,new sol,1873,C,1873,271
Peru,Manufacturing,1982,new sol,3275,D,3275,940
Peru,"Electricity, gas and water supply",1982,new sol,191,E,191,143
Peru,Construction,1982,new sol,1589,F,1589,359
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1982,new sol,3131,GH,3131,580
Peru,"Transport, storage and communications",1982,new sol,1089,I,1089,337
Peru,"Financial intermediation real estate, renting and business activities",1982,new sol,2248,JK,2248,491
Peru,Total Economy,1982,new sol,17893,TOT,17893,5702
Peru,"Agriculture, hunting, forestry fishing",1983,new sol,3426,AB,3426,724
Peru,Mining and quarrying,1983,new sol,3589,C,3589,505
Peru,Manufacturing,1983,new sol,5949,D,5949,1678
Peru,"Electricity, gas and water supply",1983,new sol,270,E,270,239
Peru,Construction,1983,new sol,2172,F,2172,530
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1983,new sol,6145,GH,6145,1014
Peru,"Transport, storage and communications",1983,new sol,1818,I,1817,775
Peru,"Financial intermediation real estate, renting and business activities",1983,new sol,3836,JK,3836,917
Peru,Total Economy,1983,new sol,32509,TOT,32509,10701
Peru,"Agriculture, hunting, forestry fishing",1984,new sol,7982,AB,7982,1391
Peru,Mining and quarrying,1984,new sol,7702,C,7702,1087
Peru,Manufacturing,1984,new sol,14424,D,14424,3132
Peru,"Electricity, gas and water supply",1984,new sol,824,E,824,443
Peru,Construction,1984,new sol,4745,F,4744,1055
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1984,new sol,13240,GH,13240,1888
Peru,"Transport, storage and communications",1984,new sol,4266,I,4266,1562
Peru,"Financial intermediation real estate, renting and business activities",1984,new sol,8118,JK,8118,2117
Peru,Total Economy,1984,new sol,72634,TOT,72634,21681
Peru,"Agriculture, hunting, forestry fishing",1985,new sol,18634,AB,18634,3272
Peru,Mining and quarrying,1985,new sol,19513,C,19513,2990
Peru,Manufacturing,1985,new sol,48066,D,48066,8312
Peru,"Electricity, gas and water supply",1985,new sol,2344,E,2344,1456
Peru,Construction,1985,new sol,14087,F,14087,2541
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1985,new sol,35563,GH,35564,4327
Peru,"Transport, storage and communications",1985,new sol,12183,I,12183,4118
Peru,"Financial intermediation real estate, renting and business activities",1985,new sol,19454,JK,19454,4897
Peru,Total Economy,1985,new sol,199571,TOT,199571,54321
Peru,"Agriculture, hunting, forestry fishing",1986,new sol,41930,AB,41930,6090
Peru,Mining and quarrying,1986,new sol,11953,C,11953,4545
Peru,Manufacturing,1986,new sol,90681,D,90681,17258
Peru,"Electricity, gas and water supply",1986,new sol,3588,E,3588,2641
Peru,Construction,1986,new sol,28244,F,28244,5836
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1986,new sol,76483,GH,76484,9779
Peru,"Transport, storage and communications",1986,new sol,20333,I,20333,9007
Peru,"Financial intermediation real estate, renting and business activities",1986,new sol,39962,JK,39963,10177
Peru,Total Economy,1986,new sol,377761,TOT,377761,114488
Peru,"Agriculture, hunting, forestry fishing",1987,new sol,76126,AB,76126,12380
Peru,Mining and quarrying,1987,new sol,15758,C,15758,8186
Peru,Manufacturing,1987,new sol,172795,D,172795,34375
Peru,"Electricity, gas and water supply",1987,new sol,6381,E,6381,5384
Peru,Construction,1987,new sol,58329,F,58329,12549
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1987,new sol,150842,GH,150842,20416
Peru,"Transport, storage and communications",1987,new sol,40142,I,40142,17538
Peru,"Financial intermediation real estate, renting and business activities",1987,new sol,80478,JK,80478,21133
Peru,Total Economy,1987,new sol,746769,TOT,746769,242634
Peru,"Agriculture, hunting, forestry fishing",1988,new sol,409452,AB,409452,74013
Peru,Mining and quarrying,1988,new sol,110284,C,110284,60823
Peru,Manufacturing,1988,new sol,1474931,D,1474931,207613
Peru,"Electricity, gas and water supply",1988,new sol,22738,E,22738,34555
Peru,Construction,1988,new sol,446250,F,446250,66280
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1988,new sol,924873,GH,924873,117532
Peru,"Transport, storage and communications",1988,new sol,246467,I,246467,89505
Peru,"Financial intermediation real estate, renting and business activities",1988,new sol,598553,JK,598553,162719
Peru,Total Economy,1988,new sol,5018078,TOT,5018078,1342121
Peru,"Agriculture, hunting, forestry fishing",1989,new sol,9000000,AB,9000000,1000000
Peru,Mining and quarrying,1989,new sol,3000000,C,3000000,2000000
Peru,Manufacturing,1989,new sol,29000000,D,29000000,5000000
Peru,"Electricity, gas and water supply",1989,new sol,404009,E,404000,1000000
Peru,Construction,1989,new sol,9000000,F,9000000,1000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1989,new sol,22000000,GH,22000000,2000000
Peru,"Transport, storage and communications",1989,new sol,6000000,I,6000000,2000000
Peru,"Financial intermediation real estate, renting and business activities",1989,new sol,15000000,JK,15000000,4000000
Peru,Total Economy,1989,new sol,115000000,TOT,115404000,31000000
Peru,"Agriculture, hunting, forestry fishing",1990,new sol,494000000,AB,494000000,87000000
Peru,Mining and quarrying,1990,new sol,164000000,C,164000000,91000000
Peru,Manufacturing,1990,new sol,1831000000,D,1831000000,282000000
Peru,"Electricity, gas and water supply",1990,new sol,40000000,E,40000000,66000000
Peru,Construction,1990,new sol,556000000,F,556000000,97000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1990,new sol,1267000000,GH,1267000000,152000000
Peru,"Transport, storage and communications",1990,new sol,353000000,I,353000000,133000000
Peru,"Financial intermediation real estate, renting and business activities",1990,new sol,1026000000,JK,1026000000,283000000
Peru,Total Economy,1990,new sol,6869000000,TOT,6869000000,1810000000
Peru,"Agriculture, hunting, forestry fishing",1991,new sol,2586000000,AB,2586000000,338000000
Peru,Mining and quarrying,1991,new sol,598000000,C,598000000,412000000
Peru,Manufacturing,1991,new sol,7880000000,D,7880000000,1177000000
Peru,"Electricity, gas and water supply",1991,new sol,196000000,E,196000000,184000000
Peru,Construction,1991,new sol,2602000000,F,2602000000,405000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1991,new sol,6172000000,GH,6172000000,711000000
Peru,"Transport, storage and communications",1991,new sol,1619000000,I,1619000000,581000000
Peru,"Financial intermediation real estate, renting and business activities",1991,new sol,5031000000,JK,5031000000,1221000000
Peru,Total Economy,1991,new sol,33362000000,TOT,33362000000,7577000000
Peru,"Agriculture, hunting, forestry fishing",1992,new sol,3820000000,AB,3820000000,498000000
Peru,Mining and quarrying,1992,new sol,971000000,C,971000000,551000000
Peru,Manufacturing,1992,new sol,12006000000,D,12006000000,1817000000
Peru,"Electricity, gas and water supply",1992,new sol,582000000,E,582000000,195000000
Peru,Construction,1992,new sol,4507000000,F,4507000000,580000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1992,new sol,9024000000,GH,9024000000,1078000000
Peru,"Transport, storage and communications",1992,new sol,2697000000,I,2697000000,859000000
Peru,"Financial intermediation real estate, renting and business activities",1992,new sol,7777000000,JK,7777000000,1562000000
Peru,Total Economy,1992,new sol,52326000000,TOT,52326000000,11594000000
Peru,"Agriculture, hunting, forestry fishing",1993,new sol,5995000000,AB,5995000000,651000000
Peru,Mining and quarrying,1993,new sol,1419000000,C,1419000000,831000000
Peru,Manufacturing,1993,new sol,18229000000,D,18229000000,2562000000
Peru,"Electricity, gas and water supply",1993,new sol,957000000,E,957000000,389000000
Peru,Construction,1993,new sol,7667000000,F,7667000000,829000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1993,new sol,13869000000,GH,13869000000,1600000000
Peru,"Transport, storage and communications",1993,new sol,3928000000,I,3928000000,1340000000
Peru,"Financial intermediation real estate, renting and business activities",1993,new sol,11526000000,JK,11528000000,2596000000
Peru,Total Economy,1993,new sol,79817000000,TOT,79817000000,17107000000
Peru,"Agriculture, hunting, forestry fishing",1994,new sol,8192000000,AB,8192000000,855000000
Peru,Mining and quarrying,1994,new sol,1968000000,C,1968000000,1238000000
Peru,Manufacturing,1994,new sol,25511000000,D,25511000000,3513000000
Peru,"Electricity, gas and water supply",1994,new sol,1602000000,E,1602000000,533000000
Peru,Construction,1994,new sol,12073000000,F,12073000000,1174000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1994,new sol,18545000000,GH,18545000000,2168000000
Peru,"Transport, storage and communications",1994,new sol,5295000000,I,5295000000,1770000000
Peru,"Financial intermediation real estate, renting and business activities",1994,new sol,14284000000,JK,14284000000,3787000000
Peru,Total Economy,1994,new sol,108995000000,TOT,108995000000,24339000000
Peru,"Agriculture, hunting, forestry fishing",1995,new sol,8998000000,AB,8999000000,1122000000
Peru,Mining and quarrying,1995,new sol,2458000000,C,2458000000,1570000000
Peru,Manufacturing,1995,new sol,31220000000,D,31220000000,4538000000
Peru,"Electricity, gas and water supply",1995,new sol,1961000000,E,1961000000,552000000
Peru,Construction,1995,new sol,15828000000,F,15828000000,1714000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1995,new sol,22043000000,GH,22043000000,2814000000
Peru,"Transport, storage and communications",1995,new sol,6331000000,I,6351000000,2255000000
Peru,"Financial intermediation real estate, renting and business activities",1995,new sol,17985000000,JK,17985000000,5275000000
Peru,Total Economy,1995,new sol,133035000000,TOT,133035000000,31648000000
Peru,"Agriculture, hunting, forestry fishing",1996,new sol,10485000000,AB,10485000000,1342000000
Peru,Mining and quarrying,1996,new sol,2778000000,C,2778000000,1940000000
Peru,Manufacturing,1996,new sol,33017000000,D,33017000000,5437000000
Peru,"Electricity, gas and water supply",1996,new sol,2411000000,E,2411000000,566000000
Peru,Construction,1996,new sol,16055000000,F,16055000000,2048000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1996,new sol,25252000000,GH,25252000000,3509000000
Peru,"Transport, storage and communications",1996,new sol,7403000000,I,7403000000,2610000000
Peru,"Financial intermediation real estate, renting and business activities",1996,new sol,21428000000,JK,21428000000,5839000000
Peru,Total Economy,1996,new sol,149092000000,TOT,149092000000,35960000000
Peru,"Agriculture, hunting, forestry fishing",1997,new sol,11371000000,AB,11371000000,1621000000
Peru,Mining and quarrying,1997,new sol,3313000000,C,3313000000,2478000000
Peru,Manufacturing,1997,new sol,37954000000,D,37954000000,6414000000
Peru,"Electricity, gas and water supply",1997,new sol,2971000000,E,2971000000,688000000
Peru,Construction,1997,new sol,20041000000,F,20041000000,2363000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1997,new sol,29283000000,GH,29283000000,4128000000
Peru,"Transport, storage and communications",1997,new sol,9035000000,I,9035000000,2926000000
Peru,"Financial intermediation real estate, renting and business activities",1997,new sol,25807000000,JK,25807000000,7412000000
Peru,Total Economy,1997,new sol,174201000000,TOT,174201000000,43492000000
Peru,"Agriculture, hunting, forestry fishing",1998,new sol,12236000000,AB,12236000000,2113000000
Peru,Mining and quarrying,1998,new sol,3184000000,C,3184000000,3169000000
Peru,Manufacturing,1998,new sol,39518000000,D,39518000000,7662000000
Peru,"Electricity, gas and water supply",1998,new sol,3259000000,E,3259000000,811000000
Peru,Construction,1998,new sol,20949000000,F,20949000000,2885000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1998,new sol,30843000000,GH,30843000000,4856000000
Peru,"Transport, storage and communications",1998,new sol,9812000000,I,9812000000,3415000000
Peru,"Financial intermediation real estate, renting and business activities",1998,new sol,27638000000,JK,27638000000,9222000000
Peru,Total Economy,1998,new sol,185055000000,TOT,185055000000,51302000000
Peru,"Agriculture, hunting, forestry fishing",1999,new sol,13898000000,AB,13898000000,2608000000
Peru,Mining and quarrying,1999,new sol,8545000000,C,8545000000,2384000000
Peru,Manufacturing,1999,new sol,24360000000,D,24360000000,6754000000
Peru,"Electricity, gas and water supply",1999,new sol,3828000000,E,3828000000,595000000
Peru,Construction,1999,new sol,10179000000,F,10179000000,2460000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1999,new sol,31329000000,GH,31329000000,4706000000
Peru,"Transport, storage and communications",1999,new sol,13701000000,I,13701000000,2583000000
Peru,"Financial intermediation real estate, renting and business activities",1999,new sol,23784000000,JK,23783000000,5748000000
Peru,Total Economy,1999,new sol,158727000000,TOT,158727000000,43346000000
Peru,"Agriculture, hunting, forestry fishing",2000,new sol,14440000000,AB,14440000000,2676000000
Peru,Mining and quarrying,2000,new sol,9708000000,C,9708000000,2615000000
Peru,Manufacturing,2000,new sol,26860000000,D,26860000000,7164000000
Peru,"Electricity, gas and water supply",2000,new sol,4273000000,E,4273000000,596000000
Peru,Construction,2000,new sol,9948000000,F,9948000000,2423000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2000,new sol,32796000000,GH,32795000000,5020000000
Peru,"Transport, storage and communications",2000,new sol,15117000000,I,15117000000,2772000000
